School Number,School Name,Telephone,Email^,Principal*,School Website,Street,Suburb,Town / City,Postal Address,Postal Address Suburb,Postal Address City,Postal Code,Urban/Rural,School Type,Definition,Authority,Donations,Gender of Students,KME Peak Body,Takiwā,Territorial Authority,Regional Council,Local Office,Education Region,General Electorate,Māori Electorate,Neighbourhood (SA2 code),Neighbourhood (SA2),Ward,Latitude,Longitude,Enrolment Scheme,Equity Index (EQI),Total School Roll,European / Pākehā,Māori,Pacific,Asian,MELAA,Other,International,Isolation Index,Language of Instruction,Boarding Facilities,Cohort Entry,Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,Wainui School,09-4205127,exo@wainui.school.nz,Gillian Bray,http://www.wainui.school.nz,492 Waitoki Road ,,Wainui,492 Waitoki Road RD 1,,Silverdale,0994,Rural other,Full Primary,,State,Donations may be requested,Co-Educational,,,Rodney Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Kaipara ki Mahurangi,Te Tai Tokerau,112500,Waitoki,Rodney Ward,-36.607049,174.591915,Yes,419,256,232,35,13,7,9,1,1,0.64,All students taught in English/other setting,No,No,Open
1553,Waioneke School,09-4202884,office@waioneke.school.nz,Lynnette Ireland,http://www.waioneke.school.nz,1981 South Head Road ,,Helensville,1981 South Head Road RD 1,,Helensville,0874,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Rodney Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Kaipara ki Mahurangi,Te Tai Tokerau,110700,South Head,Rodney Ward,-36.542443,174.297376,No,448,93,77,32,4,4,1,0,0,1.43,All students taught in English/other setting,No,No,Open
1554,Waipipi School,09-2358007,admin@waipipi.school.nz,Robyn Grey,http://www.waipipi.school.nz/,100 Creamery Road ,,Waiuku,100 Creamery Road RD 3,,Waiuku,2683,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Franklin Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Port Waikato,Hauraki-Waikato,149901,Āwhitu,Franklin Ward,-37.214289,174.675501,No,447,109,93,27,5,4,4,1,0,0.59,All students taught in English/other setting,No,No,Open
1555,Wairau Intermediate,09-4107805,wairauint@wairau.school.nz,Yolanda East,http://www.wairau.school.nz/,Becroft Drive ,Forrest Hill,Auckland,113 Becroft Drive,Forrest Hill,North Shore City,0620,Major urban area,Intermediate,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Devonport-Takapuna Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,North Shore,Te Tai Tokerau,122600,Forrest Hill North,North Shore Ward,-36.760483,174.741895,Yes,421,340,107,48,36,174,32,2,1,0.09,All students taught in English/other setting,No,No,Open
1556,Wairau Valley Special School,09-4445552,admin@wvss.school.nz,Natalie Todd,http://www.wvss.school.nz,102 Hillside Road ,Glenfield,Auckland,102 Hillside Road,Glenfield,North Shore City,0627,Major urban area,Specialist School,Day Specialist,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Kaipātiki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Upper Harbour,Te Tai Tokerau,124600,Glenfield East,North Shore Ward,-36.777948,174.733697,No,434,296,148,34,30,108,11,3,0,0.06,All students taught in English/other setting,No,No,Open
1557,Waitakere School,09-8109607,office@waitakereprimary.school.nz,Heather Atkinson,http://www.waitakereprimary.school.nz,10 Bethells Road ,Auckland West,Auckland,10 Bethells Road,Waitakere,Auckland,0614,Rural settlement,Full Primary,,State,Donations may be requested,Co-Educational,,,Waitākere Ranges Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,New Lynn,Te Tai Tokerau,118001,Waitākere,Waitākere Ward,-36.851940,174.539563,Yes,419,405,345,65,37,44,10,0,0,0.43,All students taught in English/other setting,No,No,Open
1558,Waitoki School,09-4205244,admin@waitoki.school.nz,Jules McCourt,http://www.waitoki.school.nz,1119 Kahikatea Flat Road ,Waitoki,Kaukapakapa,1119 Kahikatea Flat Road RD 1,,Kaukapakapa,0871,Rural other,Full Primary,,State,Donations may be requested,Co-Educational,,,Rodney Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Kaipara ki Mahurangi,Te Tai Tokerau,111602,Kaukapakapa Rural,Rodney Ward,-36.635456,174.549547,Yes,422,108,98,10,3,2,10,0,0,0.65,All students taught in English/other setting,No,No,Open
1559,Waiuku Primary School,09-2358453,admin@waiuku.school.nz,Isla Holt,http://web.waiuku.school.nz/,George Street ,,Waiuku,George Street,,Waiuku,2123,Small urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Franklin Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Port Waikato,Hauraki-Waikato,164800,Waiuku East,Franklin Ward,-37.257574,174.732890,Yes,453,368,275,91,51,30,15,6,1,0.42,All students taught in English/other setting,No,No,Open
1560,Wakaaranga School,09-5768205,office@wakaaranga.school.nz,Caroline von Sierakowski,http://www.wakaaranga.school.nz/,18 Butley Drive ,Farm Cove,Auckland,18 Butley Drive,Farm Cove,Auckland,2012,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Pakuranga,Tāmaki Makaurau,148401,Farm Cove,Howick Ward,-36.897090,174.894052,Yes,381,637,260,64,52,339,37,6,6,0.35,All students taught in English/other setting,No,No,Open
1561,Warkworth School,09-4258300 Ext 770,office@warkworth.school.nz,Karney Dawson,http://www.warkworth.school.nz,35 Hill Street ,,Warkworth,PO Box 332,,Warkworth,0941,Small urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Rodney Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Kaipara ki Mahurangi,Te Tai Tokerau,111100,Warkworth West,Rodney Ward,-36.397754,174.656906,Yes,433,626,399,84,90,95,29,5,0,0.64,All students taught in English/other setting,No,No,Open
1562,Waterlea Public School,09-6364233,reception@waterlea.school.nz,Andrea Jamieson,http://www.waterlea.school.nz/,House Avenue ,Mangere Bridge,Auckland,17 House Avenue,Mangere Bridge,Manukau,2022,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Māngere-Ōtāhuhu Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Māngere,Tāmaki Makaurau,146100,Māngere Bridge Ambury,Manukau Ward,-36.943723,174.772874,Yes,410,410,310,101,128,63,10,2,0,0.31,All students taught in English/other setting,No,Yes,Open
1563,Waterview School,09-8287227,admin@waterview.school.nz,Brett Skeen,http://www.waterview.school.nz,10 Herdman Street ,Waterview,Auckland,10 Herdman Street,Waterview,Auckland,1026,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Kelston,Tāmaki Makaurau,131100,Waterview,Albert-Eden-Puketāpapa Ward,-36.877060,174.700846,Yes,443,255,85,36,72,64,39,4,0,0.20,All students taught in English/other setting,No,Yes,Open
1564,Wesley Intermediate,09-6209367,admin@wesleyintermediate.school.nz,Rachel Ward-McCarten,http://www.wesleyintermediate.school.nz,766-778 Sandringham Road ,Mount Roskill,Auckland,766-778 Sandringham Road,Mount Roskill,Auckland,1041,Major urban area,Intermediate,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Puketāpapa Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Mt Roskill,Tāmaki Makaurau,139100,Wesley East,Albert-Eden-Puketāpapa Ward,-36.903232,174.729639,Yes,512,106,17,14,66,19,7,0,0,0.24,All students taught in English/other setting,No,No,Open
1565,Wesley Primary School,09-6209261,office@wesleyprimary.school.nz,Andy Crowe (Acting),http://www.wesleyprimary.school.nz,24 Potter Avenue ,Mount Roskill,Auckland,24 Potter Avenue,Mount Roskill,Auckland,1041,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Puketāpapa Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Mt Roskill,Tāmaki Makaurau,137901,Wesley West,Albert-Eden-Puketāpapa Ward,-36.899937,174.727705,Yes,506,169,14,27,100,42,18,2,0,0.26,All students taught in English/other setting,No,No,Open
1566,West Harbour School,09-4167105,admin@westharbour.school.nz,Anna Smythe,http://www.westharbour.school.nz,Oriel Avenue ,West Harbour,Auckland,74 Oreil Avenue,West Harbour,Waitakere,0618,Major urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Henderson-Massey Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Upper Harbour,Te Tai Tokerau,119800,West Harbour West,Waitākere Ward,-36.823557,174.622520,Yes,495,496,149,162,184,88,36,4,0,0.40,All students taught in English/other setting,No,No,Open
1567,Western Heights School (Auckland),09-8361213,admin@westernheights.school.nz,Adele Nummy (Acting),http://www.westernheights.school.nz,Sturges Road ,Henderson,Auckland,126 Sturges Road,Henderson,Waitakere,0612,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Henderson-Massey Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Te Atatū,Te Tai Tokerau,126702,Henderson West,Waitākere Ward,-36.882467,174.616385,Yes,395,659,212,78,109,369,26,6,2,0.23,All students taught in English/other setting,No,No,Open
1568,Westmere School (Auckland),09-3610014,office@westmere.school.nz,Rebecca McColgan,http://www.westmere.school.nz,81 Garnet Road ,Westmere,Auckland,81 Garnet Road,Westmere,Auckland,1022,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,,Waitematā Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Mt Albert,Tāmaki Makaurau,130300,Westmere South-Western Springs,Waitematā and Gulf Ward,-36.859740,174.724377,Yes,378,363,292,90,46,32,7,1,0,0.16,Some students taught in te reo Māori,No,No,Open
1569,Waimahia Intermediate School,09-2667455,admin@waimahia.school.nz,Jayne Irwin (Acting),http://www.waimahia.school.nz,44 Palmers Road ,Clendon Park,Auckland,PO Box 88034,Clendon,Manukau,2242,Major urban area,Intermediate,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Manurewa Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Manurewa,Tāmaki Makaurau,160202,Weymouth Central,Manurewa-Papakura Ward,-37.035346,174.865470,Yes,525,238,24,80,150,32,8,1,0,0.23,Some students taught in a Pacific language,No,No,Open
1570,Weymouth School,09-2690588,office@weymouthprimary.school.nz,Saane Faaofo-Oldehaver,http://www.weymouthprimary.school.nz,23 Evans Road ,Weymouth,Auckland,23 Evans Road,Weymouth,Auckland,2103,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Manurewa Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Manurewa,Tāmaki Makaurau,160700,Weymouth South,Manurewa-Papakura Ward,-37.046592,174.865615,Yes,497,551,106,228,356,89,10,10,0,0.27,All students taught in English/other setting,No,No,Open
1571,Whangaparaoa School (Auckland),09-4249029,admin@wgp.school.nz,Kevin Cronin,http://www.wgp.school.nz,39 Ladies Mile ,Manly,Whangaparaoa,39 Ladies Mile,Manly,Whangaparaoa,0930,Large urban area,Contributing,,State,Donations may be requested,Co-Educational,,,Hibiscus and Bays Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Whangaparāoa,Te Tai Tokerau,115800,Manly East,Albany Ward,-36.635549,174.754756,Yes,417,809,707,136,52,87,46,8,2,0.70,All students taught in English/other setting,No,Yes,Open
1572,Whenuapai School,09-4168779,office@whenuapai.school.nz,Adam Cels,http://www.whenuapai.school.nz,14 Airport Road ,Whenuapai,Auckland,14 Airport Road,Whenuapai,Auckland,0618,Major urban area,Full Primary,,State,Donations may be requested,Co-Educational,,,Upper Harbour Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Kaipara ki Mahurangi,Te Tai Tokerau,117001,Whenuapai,Albany Ward,-36.793237,174.618891,Yes,400,682,368,115,76,255,38,7,0,0.38,All students taught in English/other setting,No,Yes,Open
1573,Willow Park School,09-4809236,office@willowpark.school.nz,Duncan Millward,http://www.willowpark.school.nz/,13 Compton Street ,Hillcrest,Auckland,13 Compton Street,Hillcrest,Auckland,0627,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,,Kaipātiki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Northcote,Te Tai Tokerau,126200,Hillcrest East (Auckland),North Shore Ward,-36.797397,174.733482,Yes,365,633,296,48,29,334,35,2,6,0.09,All students taught in English/other setting,No,No,Open
1574,Wilson School,09-4895648,admin@wilson.school.nz,Anjuman Raza,http://www.wilson.school.nz,1A St Leonards Road ,Hauraki,Auckland,PO Box 331632,Takapuna,Auckland,0740,Major urban area,Specialist School,Day Specialist,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Devonport-Takapuna Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,North Shore,Te Tai Tokerau,128601,Takapuna South,North Shore Ward,-36.800195,174.786673,No,440,136,69,18,13,48,8,3,0,0.16,All students taught in English/other setting,No,No,Open
1575,Windy Ridge School,09-4443105,office@windyridge.school.nz,Samantha Owen,http://www.windyridge.school.nz,Valley View Road ,Glenfield,Auckland,54 Seaview Road,Glenfield,Auckland,0629,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Kaipātiki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Northcote,Te Tai Tokerau,123300,Glenfield South West,North Shore Ward,-36.789845,174.711449,Yes,387,198,88,19,16,104,10,4,0,0.11,All students taught in English/other setting,No,Yes,Open
1576,Wiri Central School,09-2620594,office@wiricentral.school.nz,Janette Donaldson,http://www.wiricentral.school.nz/,Inverell Avenue ,Manukau City,Auckland,PO Box 97148,Manukau City,Manukau,2241,Major urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Manurewa Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Manurewa,Tāmaki Makaurau,158401,Wiri North,Manurewa-Papakura Ward,-37.000487,174.885458,Yes,528,351,28,140,227,39,6,0,0,0.14,Some students taught in te reo Māori or a Pacific language,No,No,Open
1577,Woodhill School,09-4208108,office@woodhill.school.nz,Dawn Fenn,http://www.woodhill.school.nz,1555 State Highway 16 ,Woodhill,Helensville,1555 State Highway 16 RD 2,,Helensville,0875,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Rodney Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Kaipara ki Mahurangi,Te Tai Tokerau,110700,South Head,Rodney Ward,-36.742709,174.438700,No,477,80,61,47,10,0,1,1,0,0.80,Some students taught in te reo Māori,No,No,Open
1578,Woodlands Park School,09-8175140,admin@woodlandspark.school.nz,Ngaria Stephenson,http://www.woodlandspark.school.nz,202 Woodlands Park Road ,Titirangi,Auckland,202 Woodlands Park Road,Titirangi,Auckland,0604,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,,Waitākere Ranges Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,New Lynn,Tāmaki Makaurau,134600,Waima-Woodlands Park,Waitākere Ward,-36.946677,174.630373,Yes,375,277,240,28,3,26,6,2,0,0.19,All students taught in English/other setting,No,Yes,Open
1579,Wymondley Road School,09-2767241,secretary@wymondley.school.nz,Fleur Petelo,http://wymondley.school.nz,77 Wymondley Road ,Otara,Auckland,77 Wymondley Road,Otara,Manukau,2025,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Ōtara-Papatoetoe Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Panmure-Ōtāhuhu,Tāmaki Makaurau,153000,Grange,Manukau Ward,-36.951004,174.856366,Yes,523,142,5,32,114,9,0,0,0,0.12,All students taught in English/other setting,No,No,Open
1580,Yendarra School,09-2747431,,Jazmin Greig,http://www.yendarra.school.nz/,226 Bairds Road ,Otara,Auckland,PO Box 61078,,Auckland,2159,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Ōtara-Papatoetoe Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Panmure-Ōtāhuhu,Tāmaki Makaurau,155801,Ferguson,Manukau Ward,-36.966108,174.877703,No,512,224,5,64,173,14,0,0,0,0.10,All students taught in English/other setting,No,No,Open
1581,Chapel Downs School,09-2748002,office@chapeldowns.school.nz,Vaughan Van Rensburg,http://www.chapeldowns.school.nz,170 Dawson Road ,Flat Bush,Auckland,PO Box 217069,Botany Junction,Auckland,2164,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Botany,Tāmaki Makaurau,157500,Chapel Downs,Howick Ward,-36.979496,174.900669,Yes,479,788,60,134,441,275,46,4,0,0.13,All students taught in English/other setting,No,No,Open
1582,Nova Montessori School,03-3820503,admin@novamontessori.school.nz,Shubha Narayan,http://www.novamontessori.school.nz,53 Owles Terrace ,New Brighton,Christchurch,53 Owles Terrace,New Brighton,Christchurch,8061,Major urban area,Full Primary,,Private : Fully Registered,Not applicable,Co-Educational,,,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Christchurch East,Te Tai Tonga,330200,New Brighton,Coastal Ward,-43.510659,172.724993,No,not applicable,38,29,3,1,9,1,1,0,not applicable,All students taught in English/other setting,No,No,Open
