building_id,site_id,building_name,building_type,year_built,floor_area_sqm,num_floors,condition_rating,last_assessed_date
9606,2206,Staff Block,ADMIN,1976,673,1,GOOD,2024-04-17
9607,2206,Sports Amenities,TOILET_BLOCK,1965,447,1,FAIR,2023-03-07
9608,2206,Assembly Hall,HALL,1952,751,2,FAIR,2024-08-12
9609,2206,Cricket Pavilion,SPORTS_PAVILION,1973,359,1,FAIR,2021-02-23
9610,2207,Block E,CLASSROOM,1954,709,1,GOOD,2024-06-27
9611,2207,Main Office,ADMIN,1999,550,2,POOR,2022-09-11
9612,2207,Senior Toilets,TOILET_BLOCK,1966,214,1,FAIR,2021-12-19
9613,2207,Maintenance Shed,STORAGE,2009,46,1,POOR,2024-01-21
9614,2207,Cricket Pavilion,SPORTS_PAVILION,1987,519,1,FAIR,2021-03-10
9615,2208,Block B,CLASSROOM,1952,66,1,FAIR,2023-04-14
9616,2208,Main Office,ADMIN,1959,796,1,FAIR,2020-08-17
9617,2208,Senior Toilets,TOILET_BLOCK,2018,224,1,FAIR,2020-05-18
9618,2208,Cricket Pavilion,SPORTS_PAVILION,1960,62,1,GOOD,2022-12-13
9619,2208,Grounds Shed,STORAGE,1975,28,1,GOOD,2024-07-01
9620,2214,Block E,CLASSROOM,1963,557,2,GOOD,2024-01-14
9621,2214,Staff Block,ADMIN,2003,251,1,FAIR,2020-08-21
9622,2214,Senior Toilets,TOILET_BLOCK,1961,420,1,GOOD,2020-12-23
9623,2214,Grounds Shed,STORAGE,1998,75,1,GOOD,2020-07-29
9624,2214,Changing Rooms,SPORTS_PAVILION,2012,779,1,GOOD,2021-05-07
9625,2215,Junior Block,CLASSROOM,1957,74,2,GOOD,2023-12-18
9626,2215,Administration Building,ADMIN,1959,366,2,POOR,2024-06-24
9627,2215,Staff Facilities,TOILET_BLOCK,1957,225,1,FAIR,2023-11-28
9628,2216,Arts Block,CLASSROOM,1962,557,1,GOOD,2024-02-29
9629,2216,Main Office,ADMIN,2017,550,2,POOR,2024-03-05
9630,2216,Sports Amenities,TOILET_BLOCK,1964,641,1,FAIR,2023-03-28
9631,2216,Sports Store,STORAGE,1964,85,1,FAIR,2023-01-14
9632,2216,School Hall,HALL,1970,498,1,GOOD,2024-05-03
9633,2220,Block A,CLASSROOM,2011,685,1,FAIR,2021-03-30
9634,2220,Administration Building,ADMIN,1958,544,1,FAIR,2023-10-06
9635,2220,Senior Toilets,TOILET_BLOCK,1990,574,1,FAIR,2021-09-10
9636,2220,Technology Workshop,WORKSHOP,2015,423,2,GOOD,2022-10-10
9637,2220,Sports Pavilion,SPORTS_PAVILION,2002,602,1,FAIR,2020-01-11
9638,2223,Block B,CLASSROOM,1995,400,2,GOOD,2022-07-20
9639,2223,Administration Building,ADMIN,1983,497,2,GOOD,2022-04-21
9640,2223,Junior Toilets,TOILET_BLOCK,2018,486,1,GOOD,2021-07-25
9641,2223,Metal Workshop,WORKSHOP,1954,576,1,GOOD,2020-02-21
9642,2223,Sports Hall,GYM,1954,110,1,FAIR,2022-10-07
9643,2223,Sports Pavilion,SPORTS_PAVILION,1993,84,1,CRITICAL,2024-11-15
9644,2223,Assembly Hall,HALL,1980,100,1,FAIR,2023-01-26
9645,2226,Science Block,CLASSROOM,1968,501,1,FAIR,2020-12-25
9646,2226,Administration Building,ADMIN,2013,504,2,FAIR,2024-10-28
9647,2226,Staff Facilities,TOILET_BLOCK,1962,411,1,GOOD,2021-07-10
9648,2226,Sports Pavilion,SPORTS_PAVILION,1980,134,1,FAIR,2024-01-10
9649,2227,Block E,CLASSROOM,2015,248,2,GOOD,2023-07-03
9650,2227,Staff Block,ADMIN,2016,594,1,GOOD,2023-08-04
9651,2227,Junior Toilets,TOILET_BLOCK,1988,567,1,GOOD,2022-11-20
9652,2228,Junior Block,CLASSROOM,2004,233,2,CRITICAL,2024-04-23
9653,2228,Administration Building,ADMIN,1973,585,1,GOOD,2020-08-30
9654,2228,Sports Amenities,TOILET_BLOCK,1957,172,1,POOR,2021-01-23
9655,2232,Block C,CLASSROOM,1983,530,1,FAIR,2022-08-07
9656,2232,Main Office,ADMIN,1985,525,2,FAIR,2021-10-10
9657,2232,Junior Toilets,TOILET_BLOCK,1971,174,1,GOOD,2022-04-15
9658,2232,Sports Pavilion,SPORTS_PAVILION,1994,372,1,GOOD,2023-12-29
9659,2232,Resource Centre,LIBRARY,1951,180,2,GOOD,2020-10-03
9660,2232,Grounds Shed,STORAGE,2006,65,1,FAIR,2020-12-28
9661,2232,Main Gymnasium,GYM,1956,620,1,POOR,2020-11-13
9662,2232,Wood Workshop,WORKSHOP,2005,67,1,POOR,2020-06-12
9663,2233,Block E,CLASSROOM,1998,265,2,FAIR,2023-03-30
9664,2233,Staff Block,ADMIN,1996,265,1,GOOD,2024-09-30
9665,2233,Staff Facilities,TOILET_BLOCK,1952,569,1,POOR,2020-12-26
9666,2233,Main Gymnasium,GYM,2007,352,1,POOR,2022-06-19
9667,2233,Equipment Store,STORAGE,1950,38,1,GOOD,2024-11-22
9668,2233,Metal Workshop,WORKSHOP,2022,435,1,GOOD,2020-09-18
9669,2233,School Library,LIBRARY,1978,286,1,FAIR,2022-02-20
9670,2235,Block A,CLASSROOM,1985,702,2,CRITICAL,2023-09-11
9671,2235,Staff Block,ADMIN,2008,300,2,FAIR,2024-03-10
9672,2235,Junior Toilets,TOILET_BLOCK,1988,656,1,FAIR,2023-05-30
9673,2235,Assembly Hall,HALL,2014,109,1,FAIR,2022-05-07
9674,2235,School Library,LIBRARY,1962,579,2,FAIR,2021-05-01
9675,2235,Fitness Centre,GYM,2014,409,1,GOOD,2023-03-10
9676,2235,Sports Pavilion,SPORTS_PAVILION,2015,378,1,GOOD,2024-01-24
9677,2236,Science Block,CLASSROOM,1972,600,1,GOOD,2022-08-28
9678,2236,Staff Block,ADMIN,1955,630,2,FAIR,2022-01-31
9679,2236,Staff Facilities,TOILET_BLOCK,1972,564,1,FAIR,2020-05-28
9680,2236,Assembly Hall,HALL,1991,703,1,FAIR,2023-07-28
9681,2236,Resource Centre,LIBRARY,1967,721,2,FAIR,2024-05-28
9682,2236,Wood Workshop,WORKSHOP,1995,507,2,GOOD,2023-06-23
9683,2237,Technology Block,CLASSROOM,1959,262,1,GOOD,2021-01-28
9684,2237,Staff Block,ADMIN,2009,575,1,FAIR,2023-10-17
9685,2237,Senior Toilets,TOILET_BLOCK,1998,542,1,FAIR,2023-06-19
9686,2237,Fitness Centre,GYM,2013,283,2,GOOD,2021-09-21
9687,2237,Performing Arts Centre,HALL,1983,670,2,GOOD,2020-07-20
9688,2238,Technology Block,CLASSROOM,1956,568,1,FAIR,2024-06-17
9689,2238,Main Office,ADMIN,1999,103,1,GOOD,2020-10-28
9690,2238,Sports Amenities,TOILET_BLOCK,2004,131,1,POOR,2022-05-10
9691,2238,Main Gymnasium,GYM,1988,314,1,GOOD,2023-03-11
9692,2238,School Library,LIBRARY,1995,617,2,GOOD,2021-09-26
9693,2239,Arts Block,CLASSROOM,1950,331,2,FAIR,2020-08-24
9694,2239,Staff Block,ADMIN,1979,326,2,GOOD,2020-09-24
9695,2239,Staff Facilities,TOILET_BLOCK,1973,605,1,POOR,2022-07-11
9696,2240,Block B,CLASSROOM,1985,467,2,POOR,2021-03-04
9697,2240,Staff Block,ADMIN,1997,351,1,GOOD,2021-09-15
9698,2240,Staff Facilities,TOILET_BLOCK,1966,110,1,CRITICAL,2023-01-14
9699,2240,Learning Centre,LIBRARY,1994,561,1,GOOD,2021-11-13
9700,2240,Wood Workshop,WORKSHOP,1972,208,2,GOOD,2020-06-17
9701,2241,Technology Block,CLASSROOM,2011,336,1,FAIR,2024-08-19
9702,2241,Administration Building,ADMIN,2000,637,2,POOR,2022-07-07
9703,2241,Junior Toilets,TOILET_BLOCK,2000,212,1,GOOD,2020-03-11
9704,2242,Block B,CLASSROOM,2007,538,2,CRITICAL,2021-10-15
9705,2242,Administration Building,ADMIN,2009,521,2,FAIR,2023-11-04
9706,2242,Junior Toilets,TOILET_BLOCK,1952,112,1,FAIR,2024-11-19
9707,2242,Food Technology,WORKSHOP,1975,120,2,POOR,2022-01-26
9708,2244,Block A,CLASSROOM,1958,512,1,FAIR,2020-09-19
9709,2244,Staff Block,ADMIN,2015,747,1,POOR,2023-01-06
9710,2244,Sports Amenities,TOILET_BLOCK,2008,552,1,GOOD,2021-12-12
9711,2244,Cricket Pavilion,SPORTS_PAVILION,1992,374,1,GOOD,2022-07-17
9712,2244,Equipment Store,STORAGE,1977,25,1,FAIR,2023-02-21
9713,2244,School Library,LIBRARY,2001,276,1,GOOD,2023-05-02
9714,2248,Block B,CLASSROOM,1981,219,2,FAIR,2020-08-15
9715,2248,Staff Block,ADMIN,1959,773,1,FAIR,2022-09-03
9716,2248,Staff Facilities,TOILET_BLOCK,2016,337,1,POOR,2022-09-12
9717,2248,Fitness Centre,GYM,1952,505,1,GOOD,2022-02-25
9718,2248,Learning Centre,LIBRARY,1980,228,2,CRITICAL,2024-06-19
9719,2251,Arts Block,CLASSROOM,1965,615,1,POOR,2023-05-12
9720,2251,Administration Building,ADMIN,1973,138,1,POOR,2023-06-20
9721,2251,Junior Toilets,TOILET_BLOCK,1982,581,1,POOR,2021-02-08
9722,2251,Fitness Centre,GYM,2015,214,2,GOOD,2023-05-07
9723,2251,School Library,LIBRARY,2012,76,1,FAIR,2022-05-01
9724,2253,Junior Block,CLASSROOM,1955,398,2,FAIR,2022-12-17
9725,2253,Staff Block,ADMIN,2008,120,1,GOOD,2024-07-23
9726,2253,Senior Toilets,TOILET_BLOCK,2020,124,1,POOR,2024-09-23
9727,2253,Sports Hall,GYM,1994,51,2,GOOD,2023-02-10
9728,2253,Technology Workshop,WORKSHOP,2003,599,1,GOOD,2023-03-21
9729,2254,Science Block,CLASSROOM,1982,295,2,FAIR,2023-08-13
9730,2254,Administration Building,ADMIN,2009,493,1,POOR,2022-05-17
9731,2254,Staff Facilities,TOILET_BLOCK,1968,240,1,FAIR,2023-07-18
9732,2255,Senior Block,CLASSROOM,1952,483,2,GOOD,2022-08-04
9733,2255,Staff Block,ADMIN,1975,70,2,GOOD,2021-09-16
9734,2255,Sports Amenities,TOILET_BLOCK,1963,104,1,FAIR,2022-06-17
9735,2255,Grounds Shed,STORAGE,2013,89,1,POOR,2022-05-01
9736,2255,Assembly Hall,HALL,1975,396,2,FAIR,2024-09-22
9737,2255,Main Gymnasium,GYM,1950,277,2,GOOD,2024-06-12
9738,2255,School Library,LIBRARY,2006,674,2,GOOD,2024-10-07
9739,2255,Technology Workshop,WORKSHOP,1978,549,1,POOR,2020-01-12
9740,2256,Block A,CLASSROOM,2015,87,1,GOOD,2022-09-19
9741,2256,Main Office,ADMIN,1958,304,1,FAIR,2023-07-21
9742,2256,Staff Facilities,TOILET_BLOCK,1952,638,1,GOOD,2024-08-31
9743,2256,Performing Arts Centre,HALL,2000,417,2,FAIR,2021-07-17
9744,2256,Sports Pavilion,SPORTS_PAVILION,2008,179,1,POOR,2020-07-05
9745,2257,Junior Block,CLASSROOM,2019,515,1,FAIR,2024-05-01
9746,2257,Main Office,ADMIN,1992,517,1,FAIR,2023-11-26
9747,2257,Sports Amenities,TOILET_BLOCK,2001,796,1,POOR,2021-09-08
9748,2258,Block B,CLASSROOM,1990,326,2,CRITICAL,2020-01-27
9749,2258,Staff Block,ADMIN,1975,670,2,POOR,2024-02-03
9750,2258,Staff Facilities,TOILET_BLOCK,1999,478,1,POOR,2021-04-06
9751,2258,Wood Workshop,WORKSHOP,1970,355,2,GOOD,2021-12-25
9752,2258,Sports Hall,GYM,2015,289,1,POOR,2023-06-22
9753,2258,Sports Store,STORAGE,1951,72,1,POOR,2020-07-24
9754,2258,Learning Centre,LIBRARY,1967,273,2,POOR,2020-07-02
9755,2258,Performing Arts Centre,HALL,2020,74,1,CRITICAL,2023-08-16
9756,2260,Science Block,CLASSROOM,1970,737,2,GOOD,2021-11-23
9757,2260,Administration Building,ADMIN,1963,175,2,FAIR,2024-09-15
9758,2260,Senior Toilets,TOILET_BLOCK,1968,479,1,POOR,2020-08-30
9759,2260,Learning Centre,LIBRARY,1954,707,2,FAIR,2022-05-02
9760,2260,Food Technology,WORKSHOP,1975,561,2,GOOD,2024-02-14
9761,2261,Block E,CLASSROOM,1998,110,1,FAIR,2021-12-30
9762,2261,Administration Building,ADMIN,1993,389,2,POOR,2024-09-27
9763,2261,Senior Toilets,TOILET_BLOCK,1979,574,1,FAIR,2021-04-11
9764,2262,Senior Block,CLASSROOM,1971,355,2,FAIR,2021-09-17
9765,2262,Main Office,ADMIN,1970,271,1,POOR,2023-10-15
9766,2262,Junior Toilets,TOILET_BLOCK,1990,296,1,FAIR,2023-12-10
9767,2262,Sports Hall,GYM,1964,549,2,FAIR,2024-11-25
9768,2262,Wood Workshop,WORKSHOP,1960,527,1,FAIR,2022-05-11
9769,2264,Technology Block,CLASSROOM,2012,90,2,FAIR,2021-09-01
9770,2264,Main Office,ADMIN,2007,226,1,GOOD,2022-10-18
9771,2264,Senior Toilets,TOILET_BLOCK,1989,220,1,FAIR,2024-03-12
9772,2264,Assembly Hall,HALL,1954,174,1,POOR,2023-09-26
9773,2264,Cricket Pavilion,SPORTS_PAVILION,1964,444,1,POOR,2022-07-28
9774,2264,Grounds Shed,STORAGE,1985,78,1,GOOD,2023-10-25
9775,2265,Block A,CLASSROOM,1989,294,2,FAIR,2021-12-13
9776,2265,Staff Block,ADMIN,1998,463,1,FAIR,2022-03-20
9777,2265,Senior Toilets,TOILET_BLOCK,1970,399,1,POOR,2024-07-11
9778,2265,Wood Workshop,WORKSHOP,1955,487,2,GOOD,2021-04-27
9779,2265,Resource Centre,LIBRARY,1981,667,2,GOOD,2021-03-10
9780,2265,Cricket Pavilion,SPORTS_PAVILION,2005,216,1,FAIR,2022-03-07
9781,2265,Fitness Centre,GYM,2005,623,1,GOOD,2024-07-16
9782,2266,Senior Block,CLASSROOM,1956,299,1,GOOD,2024-11-27
9783,2266,Administration Building,ADMIN,1963,231,1,FAIR,2021-11-27
9784,2266,Junior Toilets,TOILET_BLOCK,1988,284,1,FAIR,2024-08-05
9785,2266,Sports Store,STORAGE,1976,31,1,FAIR,2020-02-29
9786,2266,Learning Centre,LIBRARY,1951,309,2,CRITICAL,2020-05-22
9787,2267,Arts Block,CLASSROOM,1976,387,1,FAIR,2021-12-30
9788,2267,Staff Block,ADMIN,2010,92,2,GOOD,2024-07-17
9789,2267,Junior Toilets,TOILET_BLOCK,1967,575,1,GOOD,2020-08-21
9790,2267,Resource Centre,LIBRARY,2012,271,1,POOR,2020-04-02
9791,2267,Technology Workshop,WORKSHOP,1960,288,2,FAIR,2022-01-12
9792,2268,Arts Block,CLASSROOM,1985,549,1,POOR,2020-04-08
9793,2268,Staff Block,ADMIN,1976,363,2,POOR,2021-06-19
9794,2268,Junior Toilets,TOILET_BLOCK,2007,773,1,GOOD,2020-09-29
9795,2268,School Library,LIBRARY,1988,520,2,GOOD,2023-07-12
9796,2268,Fitness Centre,GYM,1959,432,1,GOOD,2020-06-29
9797,2330,Block B,CLASSROOM,1962,404,2,POOR,2022-07-25
9798,2330,Staff Block,ADMIN,1987,127,1,FAIR,2020-05-16
9799,2330,Sports Amenities,TOILET_BLOCK,1994,323,1,GOOD,2023-02-17
9800,2332,Block E,CLASSROOM,1976,777,2,GOOD,2021-09-26
9801,2332,Administration Building,ADMIN,1958,798,1,GOOD,2022-09-21
9802,2332,Sports Amenities,TOILET_BLOCK,1971,313,1,POOR,2020-11-28
9803,2332,Metal Workshop,WORKSHOP,2008,356,2,CRITICAL,2022-12-31
9804,2332,Grounds Shed,STORAGE,1984,89,1,FAIR,2023-10-27
9805,2333,Block E,CLASSROOM,1970,183,1,GOOD,2020-12-12
9806,2333,Staff Block,ADMIN,1966,338,1,FAIR,2022-11-11
9807,2333,Junior Toilets,TOILET_BLOCK,1973,732,1,GOOD,2023-02-08
9808,2333,Assembly Hall,HALL,1989,56,2,FAIR,2024-11-10
9809,2333,Cricket Pavilion,SPORTS_PAVILION,1964,644,1,GOOD,2020-08-01
9810,2334,Arts Block,CLASSROOM,1978,461,1,GOOD,2021-09-29
9811,2334,Administration Building,ADMIN,1958,465,2,FAIR,2022-08-02
9812,2334,Staff Facilities,TOILET_BLOCK,1969,193,1,GOOD,2021-09-24
9813,2336,Science Block,CLASSROOM,1984,423,1,POOR,2023-11-23
9814,2336,Main Office,ADMIN,2016,706,1,POOR,2024-05-08
9815,2336,Staff Facilities,TOILET_BLOCK,2017,518,1,FAIR,2021-10-28
9816,2336,Technology Workshop,WORKSHOP,1990,470,2,CRITICAL,2023-11-03
9817,2337,Arts Block,CLASSROOM,1965,492,2,FAIR,2023-04-07
9818,2337,Administration Building,ADMIN,2021,434,1,FAIR,2024-11-25
9819,2337,Sports Amenities,TOILET_BLOCK,1972,175,1,FAIR,2022-03-12
9820,2337,Sports Pavilion,SPORTS_PAVILION,1969,655,1,POOR,2021-03-07
9821,2337,School Library,LIBRARY,1992,569,1,FAIR,2022-09-12
9822,2337,Sports Hall,GYM,1964,135,1,FAIR,2022-07-10
9823,2338,Technology Block,CLASSROOM,2002,399,1,POOR,2021-02-28
9824,2338,Staff Block,ADMIN,1998,517,2,CRITICAL,2024-05-22
9825,2338,Junior Toilets,TOILET_BLOCK,2006,339,1,FAIR,2023-02-01
9826,2339,Technology Block,CLASSROOM,1959,578,1,FAIR,2022-04-30
9827,2339,Administration Building,ADMIN,1966,404,2,POOR,2021-05-08
9828,2339,Junior Toilets,TOILET_BLOCK,1972,133,1,CRITICAL,2022-05-29
9829,2341,Junior Block,CLASSROOM,2003,702,1,FAIR,2021-01-19
9830,2341,Administration Building,ADMIN,2006,153,2,GOOD,2022-11-06
9831,2341,Sports Amenities,TOILET_BLOCK,2008,172,1,POOR,2024-10-15
9832,2342,Junior Block,CLASSROOM,1985,144,1,FAIR,2021-12-08
9833,2342,Main Office,ADMIN,1977,693,1,GOOD,2023-03-19
9834,2342,Junior Toilets,TOILET_BLOCK,1980,158,1,POOR,2023-05-03
9835,2342,Assembly Hall,HALL,1975,336,2,GOOD,2021-12-31
9836,2343,Science Block,CLASSROOM,2005,347,1,FAIR,2024-08-19
9837,2343,Administration Building,ADMIN,1961,392,2,GOOD,2023-11-05
9838,2343,Sports Amenities,TOILET_BLOCK,1965,637,1,FAIR,2024-04-29
9839,2343,Grounds Shed,STORAGE,2000,88,1,POOR,2023-02-21
9840,2343,Wood Workshop,WORKSHOP,1958,587,1,GOOD,2021-05-28
9841,2344,Block C,CLASSROOM,2003,440,1,FAIR,2023-07-30
9842,2344,Main Office,ADMIN,1967,223,2,GOOD,2024-11-25
9843,2344,Sports Amenities,TOILET_BLOCK,1972,368,1,GOOD,2024-03-07
9844,2344,Cricket Pavilion,SPORTS_PAVILION,1977,693,1,GOOD,2023-02-15
9845,2345,Technology Block,CLASSROOM,1964,133,1,FAIR,2022-10-21
9846,2345,Staff Block,ADMIN,1973,268,1,FAIR,2023-12-16
9847,2345,Senior Toilets,TOILET_BLOCK,1980,728,1,GOOD,2021-09-12
9848,2345,Technology Workshop,WORKSHOP,1976,724,2,FAIR,2024-06-01
9849,2345,Fitness Centre,GYM,2005,188,2,GOOD,2022-08-17
9850,2345,Learning Centre,LIBRARY,2008,602,1,POOR,2021-10-05
9851,2346,Science Block,CLASSROOM,1955,752,2,FAIR,2022-08-11
9852,2346,Administration Building,ADMIN,1965,599,1,GOOD,2023-05-21
9853,2346,Staff Facilities,TOILET_BLOCK,1970,385,1,CRITICAL,2024-04-04
9854,2346,Sports Pavilion,SPORTS_PAVILION,1979,565,1,GOOD,2020-08-30
9855,2346,Grounds Shed,STORAGE,1987,25,1,FAIR,2021-06-24
9856,2348,Block D,CLASSROOM,2011,543,2,GOOD,2023-07-24
9857,2348,Main Office,ADMIN,1991,323,2,FAIR,2021-12-01
9858,2348,Senior Toilets,TOILET_BLOCK,2011,103,1,GOOD,2024-02-04
9859,2348,Fitness Centre,GYM,1998,105,1,FAIR,2023-12-22
9860,2348,Sports Pavilion,SPORTS_PAVILION,2009,642,1,POOR,2024-08-26
9861,2349,Junior Block,CLASSROOM,2013,454,2,FAIR,2021-10-09
9862,2349,Main Office,ADMIN,2010,289,2,GOOD,2020-12-31
9863,2349,Sports Amenities,TOILET_BLOCK,2002,138,1,FAIR,2021-02-04
9864,2350,Block B,CLASSROOM,1974,600,2,POOR,2021-01-21
9865,2350,Main Office,ADMIN,1955,423,1,POOR,2020-06-30
9866,2350,Senior Toilets,TOILET_BLOCK,1991,162,1,GOOD,2023-02-18
9867,2350,Grounds Shed,STORAGE,2017,87,1,GOOD,2024-09-02
9868,2350,Assembly Hall,HALL,1965,698,2,GOOD,2021-06-23
9869,2351,Junior Block,CLASSROOM,2015,510,2,FAIR,2021-08-06
9870,2351,Main Office,ADMIN,1959,441,1,POOR,2023-10-16
9871,2351,Senior Toilets,TOILET_BLOCK,1996,539,1,GOOD,2024-02-27
9872,2351,Fitness Centre,GYM,1985,762,2,GOOD,2024-09-04
9873,2352,Junior Block,CLASSROOM,2010,268,1,FAIR,2023-08-04
9874,2352,Administration Building,ADMIN,2014,494,1,GOOD,2021-03-29
9875,2352,Senior Toilets,TOILET_BLOCK,1984,460,1,GOOD,2021-02-19
9876,2352,Fitness Centre,GYM,1996,202,2,FAIR,2023-03-08
9877,2352,Sports Pavilion,SPORTS_PAVILION,1996,467,1,FAIR,2024-01-02
9878,2353,Senior Block,CLASSROOM,1983,647,2,GOOD,2023-11-05
9879,2353,Administration Building,ADMIN,1997,555,2,GOOD,2024-09-20
9880,2353,Staff Facilities,TOILET_BLOCK,1976,279,1,POOR,2020-11-10
9881,2353,Cricket Pavilion,SPORTS_PAVILION,2013,600,1,GOOD,2022-11-08
9882,2353,Main Gymnasium,GYM,1982,128,1,POOR,2021-04-13
9883,2353,School Hall,HALL,1960,791,1,POOR,2022-03-23
9884,2353,Learning Centre,LIBRARY,1972,491,1,POOR,2020-05-30
9885,2353,Technology Workshop,WORKSHOP,1986,390,1,FAIR,2020-07-06
9886,2353,Grounds Shed,STORAGE,1968,48,1,FAIR,2023-10-14
9887,2353,Junior Block,CLASSROOM,2000,514,2,POOR,2020-09-20
9888,2354,Block A,CLASSROOM,1951,574,1,FAIR,2020-11-25
9889,2354,Administration Building,ADMIN,1990,77,2,POOR,2021-03-31
9890,2354,Staff Facilities,TOILET_BLOCK,1978,710,1,CRITICAL,2023-07-11
9891,2355,Block A,CLASSROOM,1963,586,1,POOR,2021-03-29
9892,2355,Main Office,ADMIN,1950,437,2,GOOD,2023-02-03
9893,2355,Sports Amenities,TOILET_BLOCK,1955,538,1,GOOD,2021-04-13
9894,2355,Learning Centre,LIBRARY,1994,428,1,FAIR,2024-05-01
9895,2355,Sports Pavilion,SPORTS_PAVILION,1990,267,1,FAIR,2021-07-28
9896,2356,Technology Block,CLASSROOM,2014,635,2,GOOD,2021-01-27
9897,2356,Staff Block,ADMIN,1970,645,1,GOOD,2023-11-20
9898,2356,Sports Amenities,TOILET_BLOCK,1991,453,1,FAIR,2022-10-14
9899,2356,Sports Hall,GYM,1988,143,1,GOOD,2022-02-23
9900,2356,Changing Rooms,SPORTS_PAVILION,2015,637,1,GOOD,2023-06-16
9901,2356,Maintenance Shed,STORAGE,2001,86,1,GOOD,2022-09-14
9902,2357,Block A,CLASSROOM,1973,160,1,POOR,2023-12-29
9903,2357,Main Office,ADMIN,1994,137,1,GOOD,2024-09-17
9904,2357,Senior Toilets,TOILET_BLOCK,1967,263,1,FAIR,2023-12-22
9905,2358,Science Block,CLASSROOM,1951,291,2,GOOD,2023-02-23
9906,2358,Staff Block,ADMIN,1956,633,1,CRITICAL,2023-01-04
9907,2358,Sports Amenities,TOILET_BLOCK,1996,189,1,FAIR,2023-10-22
9908,2359,Technology Block,CLASSROOM,1978,110,1,GOOD,2022-05-29
9909,2359,Main Office,ADMIN,1995,330,2,FAIR,2024-11-13
9910,2359,Senior Toilets,TOILET_BLOCK,1974,88,1,POOR,2022-07-03
9911,2359,Maintenance Shed,STORAGE,2008,32,1,GOOD,2023-02-20
9912,2360,Block A,CLASSROOM,2013,560,2,GOOD,2022-03-25
9913,2360,Staff Block,ADMIN,1983,100,1,FAIR,2020-09-26
9914,2360,Junior Toilets,TOILET_BLOCK,1983,429,1,FAIR,2023-09-20
9915,2360,Sports Store,STORAGE,1950,29,1,POOR,2023-03-03
9916,2360,Performing Arts Centre,HALL,2012,504,1,GOOD,2021-04-04
9917,2361,Block A,CLASSROOM,2004,177,2,FAIR,2021-12-16
9918,2361,Administration Building,ADMIN,1985,640,2,FAIR,2023-11-25
9919,2361,Sports Amenities,TOILET_BLOCK,1959,474,1,POOR,2022-04-17
9920,2362,Science Block,CLASSROOM,1971,363,1,GOOD,2024-06-21
9921,2362,Main Office,ADMIN,2006,177,2,GOOD,2022-08-28
9922,2362,Sports Amenities,TOILET_BLOCK,2011,56,1,GOOD,2021-11-19
9923,2362,Performing Arts Centre,HALL,1956,244,1,FAIR,2020-01-13
9924,2362,Sports Store,STORAGE,1979,69,1,POOR,2022-11-05
9925,2363,Science Block,CLASSROOM,1984,342,1,GOOD,2023-08-13
9926,2363,Main Office,ADMIN,1958,580,2,GOOD,2024-02-09
9927,2363,Junior Toilets,TOILET_BLOCK,1979,126,1,POOR,2024-05-16
9928,2364,Arts Block,CLASSROOM,1979,773,1,FAIR,2020-09-10
9929,2364,Administration Building,ADMIN,1976,457,1,FAIR,2020-04-19
9930,2364,Senior Toilets,TOILET_BLOCK,1991,316,1,FAIR,2020-04-17
9931,2364,Maintenance Shed,STORAGE,1964,20,1,POOR,2023-12-07
9932,2365,Block D,CLASSROOM,1988,109,2,FAIR,2024-10-20
9933,2365,Staff Block,ADMIN,1976,491,2,FAIR,2020-04-22
9934,2365,Junior Toilets,TOILET_BLOCK,2005,768,1,FAIR,2020-05-08
9935,2365,Main Gymnasium,GYM,1985,61,2,FAIR,2022-09-21
9936,2365,School Hall,HALL,1957,214,2,FAIR,2023-02-11
9937,2365,Metal Workshop,WORKSHOP,2012,781,1,POOR,2021-06-16
9938,2365,Sports Pavilion,SPORTS_PAVILION,1975,632,1,GOOD,2020-11-19
9939,2365,Maintenance Shed,STORAGE,2018,96,1,GOOD,2020-02-11
9940,2366,Science Block,CLASSROOM,1977,668,1,FAIR,2022-08-24
9941,2366,Staff Block,ADMIN,1954,714,1,GOOD,2024-11-19
9942,2366,Junior Toilets,TOILET_BLOCK,1958,141,1,POOR,2020-05-05
9943,2366,Resource Centre,LIBRARY,2004,785,2,FAIR,2023-09-26
9944,2366,Sports Pavilion,SPORTS_PAVILION,1972,420,1,GOOD,2021-09-27
9945,2368,Block C,CLASSROOM,1970,138,2,CRITICAL,2021-01-15
9946,2368,Staff Block,ADMIN,2022,697,2,POOR,2021-09-05
9947,2368,Junior Toilets,TOILET_BLOCK,1991,142,1,GOOD,2024-06-28
9948,2368,Assembly Hall,HALL,1978,610,2,POOR,2020-04-11
9949,2369,Block B,CLASSROOM,2009,687,2,FAIR,2020-12-14
9950,2369,Administration Building,ADMIN,1964,350,1,FAIR,2022-09-14
9951,2369,Sports Amenities,TOILET_BLOCK,1971,751,1,GOOD,2024-04-20
9952,2369,Changing Rooms,SPORTS_PAVILION,2022,398,1,POOR,2020-07-26
9953,2369,Metal Workshop,WORKSHOP,1959,601,2,POOR,2022-05-10
9954,2370,Block B,CLASSROOM,1957,670,2,CRITICAL,2021-07-07
9955,2370,Staff Block,ADMIN,1978,339,2,FAIR,2020-08-29
9956,2370,Senior Toilets,TOILET_BLOCK,2002,258,1,GOOD,2020-10-01
9957,2371,Junior Block,CLASSROOM,2000,214,2,FAIR,2024-04-28
