asset_id,site_id,building_id,asset_name,asset_type,install_date,last_service_date,condition_rating,is_active
20620,1826,8222.0,Drill Press #3,MACHINERY,2014-03-21,2014-09-26,FAIR,True
20621,1826,8224.0,Workshop Lathe #1,MACHINERY,2015-09-03,2016-01-03,GOOD,True
20622,1826,8223.0,CNC Router #1,MACHINERY,2010-09-21,2015-08-16,FAIR,True
20623,1826,8222.0,Main Switchboard,ELECTRICAL,2014-01-26,2016-10-08,CRITICAL,True
20624,1826,,School Bus #4,VEHICLE,2021-12-18,2024-08-11,FAIR,True
20625,1826,,Gym Roof,ROOFING,2021-10-27,2022-05-24,FAIR,True
20626,1827,,Kiss and Ride Zone #1,BUS_STOP,2011-03-14,2015-12-18,FAIR,True
20627,1827,,Tennis Court,SPORTS_EQUIPMENT,2022-06-23,2025-05-29,FAIR,True
20628,1827,8227.0,Heat Pump Unit #3,HVAC,2010-12-30,2013-08-08,FAIR,True
20629,1827,,Staff Car Park,CAR_PARK,2015-06-23,2019-08-10,FAIR,True
20630,1827,8225.0,EV Charger #4,ELECTRICAL,2010-08-14,2012-07-08,FAIR,True
20631,1827,,Line Marker,GROUNDS_EQUIPMENT,2016-04-30,2018-04-16,POOR,True
20632,1827,,Adventure Playground #2,PLAYGROUND,2017-08-02,2020-10-10,POOR,True
20633,1827,,School Bus #4,VEHICLE,2019-02-21,2022-01-15,POOR,True
20634,1827,8226.0,Solar Panel Array,ELECTRICAL,2010-10-30,2011-07-01,FAIR,True
20635,1827,,Pool Fence #1,FENCING,2013-01-31,2016-05-20,FAIR,True
20636,1827,,Netball Courts,SPORTS_EQUIPMENT,2008-12-09,2009-08-17,FAIR,True
20637,1829,,Flying Fox,PLAYGROUND,2007-03-02,2010-08-25,FAIR,True
20638,1829,8231.0,Boiler,HVAC,2012-09-24,2015-11-05,GOOD,True
20639,1829,8228.0,Band Saw,MACHINERY,2013-02-10,2014-10-22,GOOD,True
20640,1829,,Secondary Bus Stop #2,BUS_STOP,2005-01-06,2009-07-23,GOOD,True
20641,1829,8232.0,Ventilation System,HVAC,2011-04-14,2015-08-05,CRITICAL,False
20642,1829,8229.0,Solar Panel Array #4,ELECTRICAL,2007-10-12,2009-01-01,FAIR,True
20643,1829,,Library Roof #3,ROOFING,2008-02-02,2009-11-11,FAIR,True
20644,1829,,Lawn Mower #1,GROUNDS_EQUIPMENT,2009-06-06,2011-08-07,GOOD,True
20645,1829,,Main Block Roof,ROOFING,2009-12-26,2010-11-28,FAIR,True
20646,1829,,Secondary Bus Stop,BUS_STOP,2009-01-18,2011-01-30,GOOD,True
20647,1829,,Ride-on Mower #1,VEHICLE,2012-07-07,2015-05-07,POOR,True
20648,1829,,Sports Field Fence #4,FENCING,2010-07-21,2010-12-26,POOR,True
20649,1832,,Hedge Trimmer,GROUNDS_EQUIPMENT,2017-10-09,2018-05-08,FAIR,True
20650,1832,,Sports Field Fence #4,FENCING,2015-07-22,2019-05-05,GOOD,True
20651,1832,8235.0,Solar Panel Array #1,ELECTRICAL,2021-04-14,2024-12-16,FAIR,True
20652,1832,,Drop-off Zone,CAR_PARK,2012-07-14,2016-01-22,FAIR,True
20653,1832,,Ride-on Mower #2,VEHICLE,2019-05-16,2023-06-02,GOOD,True
20654,1832,8234.0,Drill Press #3,MACHINERY,2016-09-11,2019-09-02,GOOD,True
20655,1832,,Perimeter Fence - South,FENCING,2022-01-09,2025-04-15,POOR,True
20656,1832,,Climbing Frame,PLAYGROUND,2009-07-28,2012-02-05,FAIR,True
20657,1832,,School Bus,VEHICLE,2007-01-26,2010-12-16,GOOD,True
20658,1832,,Cricket Nets,SPORTS_EQUIPMENT,2007-09-10,2008-07-13,GOOD,True
20659,1832,,School Van,VEHICLE,2015-03-17,2019-01-18,GOOD,True
20660,1832,8238.0,Boiler #4,HVAC,2009-07-01,2013-08-22,FAIR,True
20661,1832,8233.0,Boiler,HVAC,2016-11-08,2021-08-03,POOR,True
20662,1832,,Senior Playground,PLAYGROUND,2020-06-30,2021-06-27,FAIR,True
20663,1832,,Main Bus Stop,BUS_STOP,2009-06-09,2011-11-22,GOOD,True
20664,1832,,Swimming Pool,SPORTS_EQUIPMENT,2007-08-02,2008-02-14,GOOD,True
20665,1832,,Senior Playground,PLAYGROUND,2014-09-20,2016-05-17,GOOD,True
20666,1832,,Utility Vehicle #4,VEHICLE,2014-09-10,2019-02-25,FAIR,True
20667,1833,8246.0,Workshop Lathe,MACHINERY,2017-09-03,2019-09-03,FAIR,True
20668,1833,8244.0,Emergency Lighting,ELECTRICAL,2012-06-19,2015-02-27,POOR,True
20669,1833,,Secondary Bus Stop #1,BUS_STOP,2018-04-09,2019-03-23,POOR,True
20670,1833,8245.0,EV Charger #2,ELECTRICAL,2014-10-03,2016-08-15,GOOD,True
20671,1833,,Lawn Mower #3,GROUNDS_EQUIPMENT,2020-06-23,2024-03-26,FAIR,True
20672,1833,,Perimeter Fence - North #3,FENCING,2009-02-04,2010-12-29,GOOD,True
20673,1833,,Kiss and Ride Zone,BUS_STOP,2016-10-11,2020-09-10,GOOD,True
20674,1833,,Swimming Pool,SPORTS_EQUIPMENT,2022-03-17,2024-08-29,FAIR,True
20675,1833,,Line Marker,GROUNDS_EQUIPMENT,2010-04-08,2010-07-19,FAIR,True
20676,1833,,Staff Car Park #1,CAR_PARK,2015-07-08,2016-05-09,FAIR,True
20677,1833,,Long Jump Pit,SPORTS_EQUIPMENT,2013-09-03,2017-06-24,GOOD,True
20678,1833,8244.0,Heat Pump Unit,HVAC,2006-12-30,2009-09-27,FAIR,True
20679,1833,8241.0,Solar Panel Array #3,ELECTRICAL,2009-11-09,2011-06-16,FAIR,True
20680,1833,,Visitor Car Park #2,CAR_PARK,2012-05-01,2017-03-22,FAIR,True
20681,1833,8241.0,Solar Panel Array,ELECTRICAL,2019-07-29,2023-12-06,FAIR,True
20682,1833,,Visitor Car Park,CAR_PARK,2015-01-17,2016-03-12,GOOD,True
20683,1833,8244.0,Ventilation System,HVAC,2011-02-19,2013-06-25,GOOD,True
20684,1833,,Line Marker,GROUNDS_EQUIPMENT,2015-08-18,2020-06-04,CRITICAL,True
20685,1833,8241.0,Solar Panel Array,ELECTRICAL,2015-12-22,2020-01-17,GOOD,True
20686,1834,8248.0,Central Heating System,HVAC,2006-01-09,2010-01-19,FAIR,True
20687,1834,,Perimeter Fence - North #3,FENCING,2010-11-02,2013-12-22,GOOD,True
20688,1834,8247.0,3D Printer,MACHINERY,2012-04-18,2013-08-09,GOOD,True
20689,1834,8253.0,Air Conditioning Unit,HVAC,2022-06-24,2024-07-29,POOR,True
20690,1834,,Secondary Bus Stop,BUS_STOP,2009-05-15,2012-11-14,POOR,True
20691,1834,,Staff Car Park,CAR_PARK,2006-05-31,2011-02-27,FAIR,True
20692,1834,,Library Roof,ROOFING,2005-06-22,2009-01-12,GOOD,True
20693,1834,,Chainsaw #4,GROUNDS_EQUIPMENT,2005-01-18,2005-06-07,CRITICAL,True
20694,1834,,Sports Field Fence,FENCING,2011-12-22,2015-12-17,POOR,True
20695,1834,8247.0,Band Saw #4,MACHINERY,2016-03-18,2019-08-27,FAIR,True
20696,1834,,Main Bus Stop,BUS_STOP,2011-04-15,2015-08-19,GOOD,True
20697,1834,,Junior Playground #4,PLAYGROUND,2012-01-28,2014-11-04,GOOD,True
20698,1835,,Gym Roof,ROOFING,2022-04-13,2024-09-16,GOOD,True
20699,1835,8257.0,Solar Panel Array,ELECTRICAL,2011-01-25,2015-10-19,FAIR,True
20700,1835,,Pool Fence,FENCING,2022-08-27,2024-07-19,GOOD,True
20701,1835,8257.0,Heat Pump Unit #2,HVAC,2018-04-18,2021-08-17,POOR,True
20702,1835,8255.0,Emergency Lighting #4,ELECTRICAL,2014-02-14,2014-10-31,POOR,True
20703,1835,,Kiss and Ride Zone #1,BUS_STOP,2006-02-16,2007-06-14,GOOD,True
20704,1835,8255.0,Air Conditioning Unit,HVAC,2014-11-28,2019-06-14,FAIR,True
20705,1835,,Senior Playground,PLAYGROUND,2010-07-30,2013-04-17,FAIR,True
20706,1835,8257.0,Air Conditioning Unit #4,HVAC,2009-12-01,2014-01-24,GOOD,True
20707,1835,8255.0,Solar Panel Array,ELECTRICAL,2017-04-25,2019-01-04,FAIR,True
20708,1835,,Chainsaw,GROUNDS_EQUIPMENT,2017-02-02,2017-11-20,GOOD,True
20709,1836,,Tennis Court #1,SPORTS_EQUIPMENT,2014-04-02,2016-02-04,POOR,True
20710,1836,,Chainsaw #1,GROUNDS_EQUIPMENT,2017-04-09,2021-10-22,FAIR,True
20711,1836,8264.0,Boiler,HVAC,2008-09-23,2012-07-20,CRITICAL,False
20712,1836,,Line Marker #4,GROUNDS_EQUIPMENT,2014-07-20,2016-09-21,POOR,True
20713,1836,,Secondary Bus Stop #4,BUS_STOP,2014-10-13,2017-09-10,GOOD,True
20714,1836,,Basketball Hoops #2,SPORTS_EQUIPMENT,2014-10-15,2018-03-10,POOR,True
20715,1836,8264.0,Main Switchboard,ELECTRICAL,2009-04-04,2013-09-27,FAIR,True
20716,1836,,Line Marker #1,GROUNDS_EQUIPMENT,2014-01-16,2017-01-07,FAIR,True
20717,1836,8259.0,Generator #4,ELECTRICAL,2010-06-29,2014-12-28,GOOD,True
20718,1836,,Drop-off Zone #4,CAR_PARK,2017-12-12,2022-11-10,GOOD,True
20719,1836,,Staff Car Park #1,CAR_PARK,2009-04-01,2009-09-20,GOOD,True
20720,1836,8260.0,Drill Press,MACHINERY,2021-04-20,2024-10-16,FAIR,True
20721,1836,,Hedge Trimmer,GROUNDS_EQUIPMENT,2005-05-11,2010-03-20,POOR,True
20722,1836,,Leaf Blower #4,GROUNDS_EQUIPMENT,2009-01-27,2010-03-08,GOOD,True
20723,1836,,Long Jump Pit #1,SPORTS_EQUIPMENT,2006-09-24,2007-09-30,FAIR,True
20724,1836,8265.0,EV Charger,ELECTRICAL,2007-07-03,2010-05-15,FAIR,True
20725,1836,,Adventure Playground,PLAYGROUND,2019-01-22,2023-05-09,CRITICAL,True
20726,1836,,Main Bus Stop,BUS_STOP,2019-01-14,2019-04-23,FAIR,True
20727,1837,8272.0,Main Switchboard,ELECTRICAL,2016-03-01,2020-09-28,POOR,True
20728,1837,,Drop-off Zone,CAR_PARK,2013-09-02,2017-02-11,FAIR,True
20729,1837,8269.0,Table Saw #2,MACHINERY,2007-09-15,2008-11-10,FAIR,True
20730,1837,,Main Block Roof,ROOFING,2009-01-01,2011-08-15,GOOD,True
20731,1837,,Long Jump Pit,SPORTS_EQUIPMENT,2007-10-02,2010-06-16,GOOD,True
20732,1837,8272.0,Band Saw,MACHINERY,2010-03-12,2011-03-23,GOOD,True
20733,1837,8276.0,CNC Router,MACHINERY,2006-08-19,2008-01-06,GOOD,True
20734,1837,8273.0,Table Saw #3,MACHINERY,2015-07-24,2016-01-14,FAIR,True
20735,1837,8269.0,Generator,ELECTRICAL,2015-07-13,2018-06-18,FAIR,True
20736,1837,8276.0,Drill Press,MACHINERY,2016-06-03,2017-10-13,FAIR,True
20737,1837,,Main Bus Stop,BUS_STOP,2017-05-28,2020-04-18,POOR,True
20738,1837,,Drop-off Zone,CAR_PARK,2006-02-15,2010-08-05,POOR,True
20739,1837,,Library Roof #3,ROOFING,2011-11-30,2014-09-17,FAIR,True
20740,1837,,School Bus,VEHICLE,2010-10-29,2013-09-18,FAIR,True
20741,1837,8275.0,Heat Pump Unit #4,HVAC,2007-08-30,2010-11-10,GOOD,True
20742,1837,8276.0,Emergency Lighting,ELECTRICAL,2008-11-08,2010-05-14,FAIR,True
20743,1837,,Hall Roof #3,ROOFING,2007-03-08,2008-11-22,CRITICAL,False
20744,1837,8274.0,3D Printer,MACHINERY,2020-08-30,2025-01-01,FAIR,True
20745,1837,,Ride-on Mower,VEHICLE,2014-11-12,2018-06-10,POOR,True
20746,1837,8267.0,Heat Pump Unit #3,HVAC,2021-07-21,2023-12-08,FAIR,True
20747,1837,,Ride-on Mower #3,VEHICLE,2005-12-20,2008-09-08,FAIR,True
20748,1837,8269.0,CNC Router #2,MACHINERY,2006-03-02,2008-06-05,POOR,True
20749,1837,,Bus Bay,CAR_PARK,2020-04-16,2024-11-18,GOOD,True
20750,1837,,Pressure Washer,GROUNDS_EQUIPMENT,2022-07-08,2024-10-13,POOR,True
20751,1837,8274.0,Central Heating System #1,HVAC,2012-11-20,2013-07-27,GOOD,True
20752,1837,,Swing Set,PLAYGROUND,2022-03-30,2024-01-03,GOOD,True
20753,1837,,Pool Fence,FENCING,2019-01-30,2020-01-05,GOOD,True
20754,1837,,Adventure Playground #2,PLAYGROUND,2016-05-26,2018-04-11,FAIR,True
20755,1837,8267.0,CNC Router #3,MACHINERY,2009-09-29,2011-11-01,FAIR,True
20756,1837,,Leaf Blower,GROUNDS_EQUIPMENT,2008-04-05,2010-02-26,CRITICAL,False
20757,1838,8279.0,Heat Pump Unit,HVAC,2019-04-28,2021-10-11,FAIR,True
20758,1838,,Sports Field Fence #4,FENCING,2005-04-21,2009-03-24,GOOD,True
20759,1838,8282.0,3D Printer #1,MACHINERY,2007-02-19,2009-05-07,GOOD,True
20760,1838,,Hedge Trimmer #4,GROUNDS_EQUIPMENT,2007-04-18,2010-09-07,FAIR,True
20761,1838,8282.0,Ventilation System #1,HVAC,2011-03-04,2012-05-22,GOOD,True
20762,1838,,Visitor Car Park #3,CAR_PARK,2008-02-27,2010-12-16,FAIR,True
20763,1838,,Drop-off Zone #4,CAR_PARK,2011-10-13,2016-08-19,GOOD,True
20764,1838,8278.0,Drill Press #2,MACHINERY,2006-11-02,2010-07-30,GOOD,True
20765,1838,,Main Block Roof #2,ROOFING,2013-10-22,2016-12-12,CRITICAL,True
20766,1838,8279.0,Drill Press,MACHINERY,2017-10-10,2020-09-21,GOOD,True
20767,1838,8280.0,Generator #1,ELECTRICAL,2007-04-09,2009-04-18,POOR,True
20768,1838,8277.0,Table Saw,MACHINERY,2006-07-17,2011-01-28,FAIR,True
20769,1838,,Perimeter Fence - South,FENCING,2009-08-07,2012-06-06,FAIR,True
20770,1838,8278.0,Air Conditioning Unit,HVAC,2007-04-28,2009-05-13,POOR,True
20771,1838,8277.0,Solar Panel Array #3,ELECTRICAL,2013-07-19,2017-02-20,POOR,True
20772,1838,,Ride-on Mower,VEHICLE,2014-07-19,2017-09-10,FAIR,True
20773,1841,,Adventure Playground #1,PLAYGROUND,2009-01-01,2011-10-15,GOOD,True
20774,1841,,Lawn Mower,GROUNDS_EQUIPMENT,2011-11-13,2016-10-04,GOOD,True
20775,1841,8285.0,Air Conditioning Unit #4,HVAC,2007-08-09,2011-08-03,GOOD,True
20776,1841,,Library Roof #3,ROOFING,2013-11-28,2017-09-02,POOR,True
20777,1841,,Long Jump Pit,SPORTS_EQUIPMENT,2010-01-22,2010-11-04,GOOD,True
20778,1841,8285.0,Heat Pump Unit,HVAC,2016-04-24,2019-06-24,GOOD,True
20779,1841,,Kiss and Ride Zone,BUS_STOP,2006-02-10,2010-08-09,GOOD,True
20780,1841,8289.0,Solar Panel Array,ELECTRICAL,2008-08-30,2011-02-25,POOR,True
20781,1841,8292.0,Heat Pump Unit #3,HVAC,2005-07-24,2009-07-09,GOOD,True
20782,1841,,Perimeter Fence - South #1,FENCING,2011-11-02,2016-02-01,GOOD,True
20783,1841,,Perimeter Fence - North,FENCING,2017-03-23,2017-12-12,GOOD,True
20784,1841,,Gym Roof,ROOFING,2005-07-01,2008-09-16,FAIR,True
20785,1841,8292.0,Main Switchboard #2,ELECTRICAL,2021-11-04,2025-05-16,FAIR,True
20786,1841,,Ride-on Mower #3,VEHICLE,2019-11-11,2023-04-08,GOOD,True
20787,1841,,Perimeter Fence - North #4,FENCING,2022-05-31,2024-12-30,GOOD,True
20788,1841,,Utility Vehicle #3,VEHICLE,2013-10-19,2018-02-09,POOR,True
20789,1841,8284.0,Drill Press,MACHINERY,2017-05-16,2020-12-01,CRITICAL,True
20790,1841,,Leaf Blower,GROUNDS_EQUIPMENT,2014-10-27,2017-05-15,POOR,True
20791,1841,,Long Jump Pit #3,SPORTS_EQUIPMENT,2010-04-30,2015-04-02,GOOD,True
20792,1841,8288.0,3D Printer,MACHINERY,2021-11-13,2022-03-31,FAIR,True
20793,1841,8290.0,Heat Pump Unit,HVAC,2013-05-31,2017-05-12,GOOD,True
20794,1841,8288.0,Generator #4,ELECTRICAL,2021-08-26,2024-11-03,GOOD,True
20795,1842,8296.0,EV Charger,ELECTRICAL,2021-08-10,2021-12-31,GOOD,True
20796,1842,8295.0,Heat Pump Unit #1,HVAC,2020-01-08,2023-07-10,FAIR,True
20797,1842,8297.0,Heat Pump Unit,HVAC,2016-11-21,2021-06-30,GOOD,True
20798,1842,8297.0,Heat Pump Unit #2,HVAC,2009-07-05,2011-06-05,GOOD,True
20799,1842,,Sports Field Fence,FENCING,2009-04-26,2014-01-11,FAIR,True
20800,1842,,Swing Set #1,PLAYGROUND,2007-10-20,2011-02-07,CRITICAL,False
20801,1842,,Library Roof #2,ROOFING,2021-02-03,2023-10-24,GOOD,True
20802,1842,8296.0,Generator #3,ELECTRICAL,2009-05-31,2011-09-03,GOOD,True
20803,1842,8295.0,EV Charger,ELECTRICAL,2017-08-10,2018-11-19,GOOD,True
20804,1842,,Hall Roof,ROOFING,2006-10-08,2007-01-06,FAIR,True
20805,1842,8297.0,Ventilation System,HVAC,2005-09-25,2009-12-30,GOOD,True
20806,1842,8297.0,Workshop Lathe #2,MACHINERY,2020-02-02,2024-09-11,FAIR,True
20807,1843,,Pool Fence #3,FENCING,2012-10-07,2016-07-08,FAIR,True
20808,1843,8299.0,Ventilation System,HVAC,2008-09-15,2010-04-22,FAIR,True
20809,1843,8300.0,Main Switchboard #2,ELECTRICAL,2005-03-01,2009-09-15,FAIR,True
20810,1843,8301.0,Central Heating System,HVAC,2013-03-16,2015-12-20,GOOD,True
20811,1843,,Bus Bay #1,CAR_PARK,2016-04-21,2020-09-21,GOOD,True
20812,1843,8300.0,Boiler #1,HVAC,2009-04-19,2009-11-06,GOOD,True
20813,1843,8299.0,Heat Pump Unit #1,HVAC,2009-02-04,2013-12-31,GOOD,True
20814,1843,,Ride-on Mower,VEHICLE,2016-06-08,2018-05-16,POOR,True
20815,1843,,Library Roof,ROOFING,2005-03-12,2007-05-10,GOOD,True
20816,1843,,Hall Roof #4,ROOFING,2016-06-29,2019-01-06,FAIR,True
20817,1843,8298.0,Central Heating System,HVAC,2014-10-01,2018-01-31,GOOD,True
20818,1843,8302.0,Band Saw,MACHINERY,2005-09-22,2010-08-20,FAIR,True
20819,1844,,Junior Playground #2,PLAYGROUND,2005-05-08,2008-11-01,GOOD,True
20820,1844,8305.0,Main Switchboard,ELECTRICAL,2005-03-15,2006-05-16,FAIR,True
20821,1844,8305.0,Generator #3,ELECTRICAL,2022-06-24,2025-03-05,POOR,True
20822,1844,8304.0,Workshop Lathe #1,MACHINERY,2010-12-09,2015-04-09,GOOD,True
20823,1844,,Hall Roof #4,ROOFING,2016-07-17,2017-06-09,GOOD,True
20824,1844,,Swimming Pool,SPORTS_EQUIPMENT,2014-08-26,2017-06-15,FAIR,True
20825,1844,,Climbing Frame #3,PLAYGROUND,2022-01-26,2023-12-21,GOOD,True
20826,1844,,Gym Roof #1,ROOFING,2018-12-14,2022-12-13,GOOD,True
20827,1844,8303.0,Band Saw #3,MACHINERY,2014-10-06,2018-07-04,GOOD,True
20828,1844,,Main Block Roof,ROOFING,2011-08-07,2014-04-21,GOOD,True
20829,1845,8309.0,Central Heating System #2,HVAC,2018-07-29,2021-07-10,POOR,True
20830,1845,,School Van,VEHICLE,2018-06-23,2019-06-26,FAIR,True
20831,1845,8307.0,Table Saw,MACHINERY,2022-10-11,2025-02-13,FAIR,True
20832,1845,,Bus Bay #2,CAR_PARK,2010-09-15,2014-08-06,FAIR,True
20833,1845,,Cricket Nets,SPORTS_EQUIPMENT,2018-05-12,2020-06-22,GOOD,True
20834,1845,8306.0,Band Saw,MACHINERY,2017-08-27,2021-05-28,FAIR,True
20835,1845,8306.0,Air Conditioning Unit,HVAC,2015-08-12,2019-02-06,FAIR,True
20836,1845,,Kiss and Ride Zone #1,BUS_STOP,2021-07-12,2023-12-29,GOOD,True
20837,1846,8311.0,Band Saw,MACHINERY,2012-11-10,2017-05-14,POOR,True
20838,1846,8313.0,Heat Pump Unit #4,HVAC,2005-08-02,2006-11-04,GOOD,True
20839,1846,,Cricket Nets,SPORTS_EQUIPMENT,2014-07-21,2016-08-16,FAIR,True
20840,1846,8313.0,Main Switchboard,ELECTRICAL,2020-08-15,2022-12-07,FAIR,True
20841,1846,,Drop-off Zone,CAR_PARK,2007-04-23,2008-09-09,FAIR,True
20842,1846,8312.0,Solar Panel Array #3,ELECTRICAL,2010-08-09,2014-03-21,FAIR,True
20843,1846,,Gym Roof,ROOFING,2009-11-30,2010-08-21,GOOD,True
20844,1846,8311.0,Generator #2,ELECTRICAL,2016-08-28,2018-02-04,GOOD,True
20845,1846,8310.0,Generator #1,ELECTRICAL,2010-06-21,2013-09-07,GOOD,True
20846,1846,8312.0,Boiler,HVAC,2007-11-14,2009-03-05,FAIR,True
20847,1846,8311.0,Heat Pump Unit #4,HVAC,2015-06-28,2017-03-07,CRITICAL,False
20848,1846,8310.0,Main Switchboard #4,ELECTRICAL,2021-01-08,2024-07-13,GOOD,True
20849,1847,,Utility Vehicle #3,VEHICLE,2011-01-15,2015-02-09,FAIR,True
20850,1847,8314.0,Heat Pump Unit #2,HVAC,2011-06-21,2015-12-13,CRITICAL,True
20851,1847,,Pressure Washer #2,GROUNDS_EQUIPMENT,2009-12-20,2014-03-29,FAIR,True
20852,1847,8315.0,Band Saw,MACHINERY,2017-07-20,2018-01-19,GOOD,True
20853,1847,,Kiss and Ride Zone,BUS_STOP,2013-05-16,2016-02-10,FAIR,True
20854,1847,8314.0,Boiler,HVAC,2006-03-16,2009-07-13,CRITICAL,True
20855,1847,,Line Marker #3,GROUNDS_EQUIPMENT,2008-01-22,2008-06-21,FAIR,True
20856,1847,8316.0,EV Charger,ELECTRICAL,2011-08-06,2014-01-08,GOOD,True
20857,1847,,Climbing Frame #3,PLAYGROUND,2017-11-03,2021-01-08,GOOD,True
20858,1847,,Secondary Bus Stop #3,BUS_STOP,2022-04-24,2024-06-27,POOR,True
20859,1847,,Pressure Washer,GROUNDS_EQUIPMENT,2013-01-16,2015-08-05,GOOD,True
20860,1849,,Utility Vehicle #1,VEHICLE,2013-03-24,2016-07-27,POOR,True
20861,1849,,School Van,VEHICLE,2013-05-30,2016-11-12,FAIR,True
20862,1849,,Long Jump Pit,SPORTS_EQUIPMENT,2006-06-24,2007-01-18,FAIR,True
20863,1849,8318.0,Solar Panel Array,ELECTRICAL,2016-09-05,2018-04-09,POOR,True
20864,1849,8317.0,Band Saw,MACHINERY,2014-07-30,2019-04-22,FAIR,True
20865,1849,8318.0,Heat Pump Unit,HVAC,2005-12-16,2010-03-19,POOR,True
20866,1849,,School Van,VEHICLE,2013-01-11,2014-01-13,FAIR,True
20867,1849,8319.0,Central Heating System,HVAC,2021-07-28,2023-08-14,GOOD,True
20868,1849,,Swing Set,PLAYGROUND,2012-10-20,2014-07-28,POOR,True
20869,1850,8321.0,Drill Press,MACHINERY,2011-08-03,2014-06-10,FAIR,True
20870,1850,,Perimeter Fence - North,FENCING,2011-04-09,2015-01-06,GOOD,True
20871,1850,,Netball Courts,SPORTS_EQUIPMENT,2009-11-28,2012-11-27,FAIR,True
20872,1850,,Senior Playground,PLAYGROUND,2015-09-01,2017-02-23,POOR,True
20873,1850,,Library Roof #1,ROOFING,2017-09-03,2020-02-13,GOOD,True
20874,1850,8323.0,Boiler,HVAC,2007-06-02,2010-02-26,GOOD,True
20875,1850,8325.0,Heat Pump Unit,HVAC,2010-06-21,2012-11-09,GOOD,True
20876,1850,8326.0,Table Saw,MACHINERY,2021-04-26,2024-08-19,GOOD,True
20877,1850,,Climbing Frame,PLAYGROUND,2022-06-17,2024-11-21,GOOD,True
20878,1850,,Main Bus Stop #3,BUS_STOP,2022-09-02,2024-11-17,GOOD,True
20879,1850,,Staff Car Park,CAR_PARK,2022-09-25,2025-04-19,FAIR,True
20880,1850,,Library Roof #4,ROOFING,2005-07-16,2009-12-09,GOOD,True
20881,1850,,Chainsaw,GROUNDS_EQUIPMENT,2009-12-14,2014-09-26,POOR,True
20882,1850,,Gym Roof,ROOFING,2016-03-09,2020-07-12,POOR,True
20883,1850,8321.0,Central Heating System,HVAC,2019-11-01,2020-06-24,GOOD,True
20884,1851,,Junior Playground,PLAYGROUND,2011-01-09,2012-12-15,FAIR,True
20885,1851,,Utility Vehicle #1,VEHICLE,2017-09-18,2021-08-04,FAIR,True
20886,1851,8328.0,CNC Router,MACHINERY,2018-07-13,2020-04-05,GOOD,True
20887,1851,,Senior Playground #4,PLAYGROUND,2014-10-03,2016-02-10,FAIR,True
20888,1851,,Junior Playground #3,PLAYGROUND,2014-12-16,2019-07-13,GOOD,True
20889,1851,,Leaf Blower #2,GROUNDS_EQUIPMENT,2019-06-07,2022-07-14,POOR,True
20890,1851,8327.0,Heat Pump Unit #4,HVAC,2006-02-03,2009-03-05,FAIR,True
20891,1851,,Main Bus Stop #2,BUS_STOP,2022-08-15,2023-06-25,CRITICAL,True
20892,1852,,Main Bus Stop #4,BUS_STOP,2007-03-18,2011-01-24,POOR,True
20893,1852,,Main Bus Stop #3,BUS_STOP,2019-08-15,2021-04-18,GOOD,True
20894,1852,,Staff Car Park,CAR_PARK,2010-10-01,2015-02-10,GOOD,True
20895,1852,8331.0,Heat Pump Unit,HVAC,2018-06-30,2022-06-16,FAIR,True
20896,1852,8330.0,Ventilation System #1,HVAC,2014-11-22,2017-01-22,GOOD,True
20897,1852,,Bus Bay #4,CAR_PARK,2012-02-03,2016-06-04,FAIR,True
20898,1852,8333.0,Band Saw,MACHINERY,2008-06-09,2012-03-02,CRITICAL,False
20899,1852,8332.0,Main Switchboard #2,ELECTRICAL,2021-04-08,2024-08-10,FAIR,True
20900,1852,8331.0,EV Charger #1,ELECTRICAL,2017-09-11,2018-07-16,POOR,True
20901,1852,,Flying Fox #3,PLAYGROUND,2016-11-16,2020-01-15,GOOD,True
20902,1852,,Swing Set #3,PLAYGROUND,2013-08-08,2018-04-10,GOOD,True
20903,1852,8332.0,EV Charger #4,ELECTRICAL,2013-10-05,2016-08-21,GOOD,True
20904,1852,8331.0,Boiler #1,HVAC,2009-05-09,2010-02-07,FAIR,True
20905,1852,8330.0,Table Saw #4,MACHINERY,2011-08-26,2013-02-01,GOOD,True
20906,1852,8334.0,Air Conditioning Unit,HVAC,2007-09-23,2012-03-08,FAIR,True
20907,1852,,Flying Fox,PLAYGROUND,2014-03-19,2017-06-16,POOR,True
20908,1852,,Lawn Mower,GROUNDS_EQUIPMENT,2016-10-29,2017-11-17,FAIR,True
20909,1852,,Basketball Hoops,SPORTS_EQUIPMENT,2016-12-01,2021-05-17,GOOD,True
20910,1852,8331.0,Main Switchboard #1,ELECTRICAL,2009-09-20,2011-10-23,FAIR,True
20911,1853,8338.0,EV Charger #1,ELECTRICAL,2014-11-19,2017-02-26,GOOD,True
20912,1853,8336.0,Main Switchboard #4,ELECTRICAL,2008-03-26,2010-07-23,GOOD,True
20913,1853,8335.0,Workshop Lathe,MACHINERY,2014-04-21,2016-09-12,FAIR,True
20914,1853,,School Bus,VEHICLE,2009-02-03,2012-08-13,FAIR,True
20915,1853,,Hedge Trimmer #4,GROUNDS_EQUIPMENT,2006-05-19,2009-02-12,FAIR,True
20916,1853,8337.0,Emergency Lighting #1,ELECTRICAL,2007-02-08,2008-01-10,CRITICAL,True
20917,1853,,Line Marker,GROUNDS_EQUIPMENT,2011-10-29,2016-07-24,GOOD,True
